"Add Option","Legg til alternativ"
"Attempt to add an invalid object","Forsøk på å legge til et ugyldig objekt"
"Attribute Code","Attributtkode"
"Attribute Label","Attributtetikett"
"Attribute Properties","Attributtegenskaper"
"Attribute object is undefined","Attributtet er udefinert"
"Attribute with the same code","Attributt med samme kode"
"Catalog Input Type for Store Owner","Katalog innput type for butikkeier"
"Data integrity: No header row found for attribute","Dataintegritet: Ingen overskriftsrad for attributt"
"Date","Dato"
"Decimal Number","Desimaltall"
"Default Product Listing Sort by does not exist in Available Product Listing Sort By.","Standard Produkt Liste Sortering Etter finnes ikke i Tilgjengelig Produkt Liste Sortering Etter."
"Default Value","Standardverdi"
"Default option value is not defined","Standard valgverdi ikke definert"
"Delete","Slett"
"Dropdown","Rullgardinmeny"
"Email","E-post"
"Entity is not initialized","Instansen er ikke klargjort"
"Frontend label is not defined","Frontend-etikett er ikke definert"
"Input Validation for Store Owner","Validering av inndata for butikkeier"
"Integer Number","Heltall"
"Invalid attribute name: %s","Ugyldig attributtnavn: %s"
"Invalid attribute requested: %s","Ugyldig attributtforespørsel: %s"
"Invalid attribute type","Ugyldig attributtype"
"Invalid character encountered in increment ID: %s","Ugyldig tegn i inkrement-ID: %s"
"Invalid entity specified","Ugyldig instans spesifisert"
"Invalid entity supplied: %s","Ugyldig instans: %s"
"Invalid entity type","Ugyldig instanstype"
"Invalid entity_type specified: %s","Ugyldig entity_type oppgitt: %s"
"Invalid foreign key","Ugyldig fremmednøkkel"
"Invalid store specified","Ugyldig butikk spesifisert"
"Joined field with this alias is already declared","Sammenføyd felt med dette aliaset er allerede opprettet"
"Letters","Bokstaver"
"Loaded %d records","Lastet %d oppføringer"
"Multiple Select","Merk flere"
"No","Nei"
"No options found in config node %s","No options found in config %s"
"None","Ingen"
"Not shared with other products","Ikke delt med andre produkter"
"Problem loading the collection, aborting. Error: %s","Problem ved lasting av samling, avbryter. Feil: %s"
"Problem saving the collection, aborting. Error: %s","Problem ved lagring av denne samlingen. Feil: %s"
"Required","Kreves"
"Text Area","Tekst Område"
"Text Field","Tekstfelt"
"URL","URL:"
"Unique Value","Unik verdi"
"Unique Value (not shared with other products)","Unik verdi (ikke delt med andre produkter)"
"Unknown parameter","Ukjent parameter"
"Values Required","Verdier påkrevd"
"Wrong attribute group ID","Feil attributtgruppe-ID"
"Wrong attribute set ID","Feil attributtsett-ID"
"Wrong entity ID","Feil instans-ID"
"Yes","Ja"
"Yes/No","Ja/nei"